/*
          
  1 = desired gain
  2 = rf_b_lnagain
  3 = rf_b_rfgain2
  4 = rf_b_rfgain1
  5 = rf_b_rfgain0
  6 = rf_rf_gain
  7 = rf_rf_atten0
  8 = rf_if_gain
  9 = rf_bb_gain1
 10 = rf_bb_gain2
 11 = rf_bb_gain3
 12 = rf_b_ifgain1
 13 = rf_b_ifgain0
 14 = rf_pga_gain
 15 = beanie_switch
 16 = bridge_switch
          
*/


//   1    2   3     4     5   6   7     8   9   10  11    12    13  14  15    16
//  --   --  --    --    --  --  --    --  --   --  --    --    --  --  --    --
    91,   1,  1,    0,    0,  0,  1,    3,  0,   1,  1,    1,    0,  2,  0,    0, // computed gain= 75, simulated gain= 91
    92,   1,  1,    0,    0,  0,  1,    3,  0,   1,  1,    1,    0,  3,  0,    0, // computed gain= 76, simulated gain= 92
    93,   1,  1,    0,    0,  0,  1,    3,  0,   1,  0,    1,    1,  5,  0,    0, // computed gain= 78, simulated gain= 94
    94,   1,  1,    0,    0,  0,  1,    3,  0,   1,  1,    1,    1,  0,  0,    0, // computed gain= 79, simulated gain= 95
    95,   1,  1,    0,    0,  0,  1,    3,  0,   1,  1,    1,    1,  1,  0,    0, // computed gain= 80, simulated gain= 96
    96,   1,  1,    0,    0,  0,  1,    3,  0,   1,  1,    1,    1,  2,  0,    0, // computed gain= 81, simulated gain= 97
    97,   1,  1,    0,    0,  0,  1,    3,  0,   1,  1,    1,    1,  3,  0,    0, // computed gain= 82, simulated gain= 98
    98,   1,  1,    0,    0,  0,  1,    3,  0,   1,  1,    1,    1,  4,  0,    0, // computed gain= 83, simulated gain= 99
    99,   1,  1,    0,    1,  0,  1,    3,  0,   1,  1,    1,    1,  0,  0,    0, // computed gain= 85, simulated gain=100
   100,   1,  1,    0,    1,  0,  1,    3,  0,   1,  1,    1,    1,  1,  0,    0, // computed gain= 86, simulated gain=101
